repetition,model_id,model_label,method_id,method_label,metric_id,metric_label,unit,role,cluster_count,cases_per_cluster,mean,median,sample_standard_deviation,minimum,maximum
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,20599433680.213333,20667786854.4,523033202.5918729,19067450163.2,21362573312.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,3465.429986666667,3178.8215,715.1611174985511,2569.7724000000003,5402.904
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,99.98,100.0,0.10954451150103219,99.4,100.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,5943.526666666667,4906.299999999999,2631.8752378371264,2816.6,11557.6
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,19.554959195519235,17.772268626099688,4.254865682965901,13.98652119919716,30.830925996004954
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,2.0,2.0,0.0,2.0,2.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,205.76000000000002,194.60000000000002,39.59325613074129,160.4,315.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1238107095.0400002,1238110208.0,14921373.419675518,1208110284.8,1266271846.4
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,20118202832.213333,20186556006.4,523033202.5918729,18586219315.2,20881342464.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,82.43333333333334,82.6,0.5683207771559335,80.2,83.6
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,20888197529.6,20955725824.0,547973522.7054054,19296459161.6,21689729024.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,9461.3444,8844.9237,3074.0154135944094,5288.8248,15898.0576
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,100.0,100.0,0.0,100.0,100.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,6015.7,4963.799999999999,2656.246780574114,2867.4,11867.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,53.2262235140393,49.294200824000285,17.421434098042365,29.497143637601404,89.97658119840489
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,2.0,2.0,0.0,2.0,2.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,652.5666666666667,637.2,216.79329473873992,341.0,1024.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1279651157.3333333,1278674124.8,32848582.467686947,1216295731.2,1343110348.8
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,20406966681.6,20474494976.0,547973522.7054054,18815228313.6,21208498176.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,82.41333333333334,82.4,0.4297018479840633,80.8,83.4
